timestamp,time,T_Block2_CorridorX2f,T_Block1_OfficeXSEX1f,Electricity,DistrictCooling,T_Block1_CorridorX1f,T_Block2_OfficeXNWX2f,T_Block1_OfficeXSWX1f,DNI,Wind_Direction,DistrictHeating,T_Block2_OfficeXNEX2f,T_Block2_OfficeXSEX2f,T_Block2_OfficeXSWX2f,T_Block1_OfficeXNWX1f,Wind_Speed,T_Block1_OfficeXNEX1f,T_out,reward
1994-09-29 13:00:00,23461200.0,28.51089845686246,33.1271880925738,1316474.31168,0.0,28.45908527520008,28.40446431179727,33.12718809257895,830.0,147.0,0.0,28.40446431179303,33.3761628398034,33.37616283981177,28.30555699761816,3.7,28.30555699761762,29.4,-1
1994-09-29 14:00:00,23464800.0,28.73676109104565,32.89104396497117,1316474.31168,0.0,28.62857548603236,28.52541634894627,32.89104396497734,797.0,185.0,0.0,28.52541634894251,33.29103439480569,33.29103439481445,28.37501394277376,5.3,28.37501394277536,29.9,-1
1994-09-29 15:00:00,23468400.0,28.93045657186356,32.69783657641076,1316474.31168,0.0,28.75748975045438,28.58620258370583,32.69783657641708,736.0,229.0,0.0,28.58620258370182,33.17274170520778,33.17274170521721,28.39012433732762,5.5,28.39012433732935,29.9,-1
1994-09-29 16:00:00,23472000.0,29.05458778435664,32.24811850151703,2632948.62336,0.0,28.82804571647384,28.58439888732766,32.24811850152355,592.0,272.0,0.0,28.5843988873236,32.73406898756244,32.73406898757246,28.36202222242003,5.5,28.3620222224201,29.3,-1
1994-09-29 17:00:00,23475600.0,29.15840360624058,31.71325001100062,3949422.93504,0.0,28.88233960606661,28.49643169436795,31.71325001100737,398.0,243.0,0.0,28.49643169436402,32.17831656392909,32.17831656393959,28.25331914023262,6.3,28.2533191402332,28.1,-1
1994-09-29 18:00:00,23479200.0,29.12825056949715,30.88308193155516,3949422.93504,0.0,28.82839965485404,28.23111783648066,30.88308193156142,0.0,248.0,0.0,28.23111783647662,31.29629435296835,31.29629435297828,28.00307849025203,6.5,28.00307849025191,26.8,-1
1994-09-29 19:00:00,23482800.0,29.09312201930196,30.76490290961554,2632948.62336,0.0,28.79408627092472,28.06917111185535,30.76490290962165,0.0,229.0,0.0,28.06917111185124,31.11901161672903,31.11901161673799,27.85199019272387,6.0,27.85199019272324,25.9,-1
1994-09-29 20:00:00,23486400.0,29.03147370144338,30.58592244429174,1316474.31168,0.0,28.73116179189392,27.88952424904144,30.5859224442982,0.0,186.0,0.0,27.88952424903794,30.8766160703255,30.87661607033469,27.68254840523657,5.5,27.68254840523566,25.0,-1
1994-09-29 21:00:00,23490000.0,28.95090598729231,30.37219028923696,1316474.31168,0.0,28.64177051607512,27.73756938177726,30.37219028924387,0.0,244.0,0.0,27.737569381773,30.60686900701933,30.60686900702928,27.54668848608937,6.0,27.54668848608778,24.2,-1
1994-09-29 22:00:00,23493600.0,28.86005000340914,30.21980437507697,1316474.31168,0.0,28.57581101530613,27.6163853662878,30.21980437508408,0.0,248.0,0.0,27.61638536628287,30.40774291114877,30.40774291115891,27.4447421830776,2.6,27.4447421830753,23.3,-1
